empresa,cliente,tipo,data_pedido,mes,ano,cod_produto,nome_produto,qtd,preco_unit,valor_item,total_pedido,comissao_rate,comissao_valor,pgto,file_name,file_path,processado_em,ordem_compra
Ibrac Condimentos,POLE,PEDIDO,2023-11-30,2023-11,2023,0001200014,Compacto Lanche Bovino,405.0,21.12,8553.6,8553.6,0.0,0.0,,Pedido 4500143621.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\11-Novembro_23\Pole\Pedido 4500143621.pdf,2026-06-10T20:39:40,
Ibrac Condimentos,POLE,PEDIDO,,2023,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500143682.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\11-Novembro_23\Pole\Pedido 4500143682.pdf,2026-06-10T20:39:41,
Ibrac Condimentos,POLE,PEDIDO,2023-11-30,2023-11,2023,0001200238,Mix para cobertura #1004,100.0,45.89,4589.0,4589.0,0.0,0.0,,Pedido 4500143684.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\11-Novembro_23\Pole\Pedido 4500143684.pdf,2026-06-10T20:39:41,
Ibrac Condimentos,POLE,PEDIDO,,2023,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500143718.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\11-Novembro_23\Pole\Pedido 4500143718.pdf,2026-06-10T20:39:42,
Ibrac Condimentos,POLE,PEDIDO,2023-12-07,2023-12,2023,0001200240,Antioxidante #1670,101.0,58.05,5863.04,5863.04,0.0,0.0,,Pedido 4500143770.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\11-Novembro_23\Pole\Pedido 4500143770.pdf,2026-06-10T20:39:42,
Ibrac Condimentos,POLE,PEDIDO,2023-12-07,2023-12,2023,0001200262,Sal de Cura 792,340.0,7.28,2475.2,2475.2,0.0,0.0,,Pedido 4500143790.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\11-Novembro_23\Pole\Pedido 4500143790.pdf,2026-06-10T20:39:42,
Ibrac Condimentos,POLE,PEDIDO,2023-12-14,2023-12,2023,0001200014,Compacto Lanche Bovino,405.0,21.12,8553.6,8553.6,0.0,0.0,,Pedido 4500143871.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\11-Novembro_23\Pole\Pedido 4500143871.pdf,2026-06-10T20:39:43,
Ibrac Condimentos,POLE,PEDIDO,2023-12-14,2023-12,2023,0001200241,Condimento Frango CIF100,300.0,12.15,3645.0,3645.0,0.0,0.0,,Pedido 4500143873.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\11-Novembro_23\Pole\Pedido 4500143873.pdf,2026-06-10T20:39:43,
Ibrac Condimentos,POLE,PEDIDO,,2023,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500143874.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\11-Novembro_23\Pole\Pedido 4500143874.pdf,2026-06-10T20:39:44,
Ibrac Condimentos,POLE,PEDIDO,,2023,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500143876.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\11-Novembro_23\Pole\Pedido 4500143876.pdf,2026-06-10T20:39:44,
Ibrac Condimentos,POLE,PEDIDO,,2023,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500143877.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\11-Novembro_23\Pole\Pedido 4500143877.pdf,2026-06-10T20:39:45,
Ibrac Condimentos,POLE,PEDIDO,,2023,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500143903.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\11-Novembro_23\Pole\Pedido 4500143903.pdf,2026-06-10T20:39:45,
Ibrac Condimentos,POLE,PEDIDO,,2023,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500143904.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\11-Novembro_23\Pole\Pedido 4500143904.pdf,2026-06-10T20:39:46,
Ibrac Condimentos,POLE,PEDIDO,2023-12-14,2023-12,2023,0001200262,Sal de Cura 792,600.0,7.28,4368.0,4368.0,0.0,0.0,,Pedido 4500143914.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\11-Novembro_23\Pole\Pedido 4500143914.pdf,2026-06-10T20:39:46,
Ibrac Condimentos,POLE,PEDIDO,2023-11-30,2023-11,2023,0001200262,Sal de Cura 792,340.0,7.28,2475.2,2475.2,0.0,0.0,,Pedido 4500144029.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\11-Novembro_23\Pole\Pedido 4500144029.pdf,2026-06-10T20:39:46,
Ibrac Condimentos,POLE,PEDIDO,,2023,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500144777 Acordini.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\12-Dezembro_23\Pole\Pedido 4500144777 Acordini.pdf,2026-06-10T20:39:48,
Ibrac Condimentos,POLE,PEDIDO,,2023,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500144778  Aroma de Carne.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\12-Dezembro_23\Pole\Pedido 4500144778  Aroma de Carne.pdf,2026-06-10T20:39:49,
Ibrac Condimentos,POLE,PEDIDO,,2023,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500144779 Proteina Concentrada.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\12-Dezembro_23\Pole\Pedido 4500144779 Proteina Concentrada.pdf,2026-06-10T20:39:49,
Ibrac Condimentos,POLE,PEDIDO,2024-01-05,2024-01,2024,0001200628,Mix de Especiarias #7525,120.0,59.8,7176.0,7176.0,0.0,0.0,,Pedido 4500144780  Mix de Especiarias.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\12-Dezembro_23\Pole\Pedido 4500144780  Mix de Especiarias.pdf,2026-06-10T20:39:50,
Ibrac Condimentos,POLE,PEDIDO,,2023,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500144782 Mix de Pimenta.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\12-Dezembro_23\Pole\Pedido 4500144782 Mix de Pimenta.pdf,2026-06-10T20:39:50,
Ibrac Condimentos,POLE,PEDIDO,2023-12-20,2023-12,2023,0001200240,Antioxidante #1670,140.0,58.05,8126.99,8126.99,0.0,0.0,,Pedido 4500144783 Antioxidante.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\12-Dezembro_23\Pole\Pedido 4500144783 Antioxidante.pdf,2026-06-10T20:39:50,
Ibrac Condimentos,POLE,PEDIDO,,2023,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500145053.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2023\12-Dezembro_23\Pole\Pedido 4500145053.pdf,2026-06-10T20:39:51,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500145660.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\01-Janeiro_24\Pole\Pedido 4500145660.pdf,2026-06-10T20:39:53,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500145662.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\01-Janeiro_24\Pole\Pedido 4500145662.pdf,2026-06-10T20:39:54,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500145685.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\01-Janeiro_24\Pole\Pedido 4500145685.pdf,2026-06-10T20:39:54,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500145687.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\01-Janeiro_24\Pole\Pedido 4500145687.pdf,2026-06-10T20:39:55,
Ibrac Condimentos,POLE,PEDIDO,2024-01-18,2024-01,2024,0001200241,Condimento Frango CIF100,100.0,12.15,1215.0,1215.0,0.0,0.0,,Pedido 4500145688.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\01-Janeiro_24\Pole\Pedido 4500145688.pdf,2026-06-10T20:39:55,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500145689.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\01-Janeiro_24\Pole\Pedido 4500145689.pdf,2026-06-10T20:39:56,
Ibrac Condimentos,POLE,PEDIDO,2024-01-18,2024-01,2024,0001200014,Compacto Lanche Bovino,297.0,21.12,6272.64,6272.64,0.0,0.0,,Pedido 4500145690.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\01-Janeiro_24\Pole\Pedido 4500145690.pdf,2026-06-10T20:39:56,
Ibrac Condimentos,POLE,PEDIDO,2024-01-25,2024-01,2024,0001200262,Sal de Cura 792,400.0,7.28,2912.0,2912.0,0.0,0.0,,Pedido 4500145691.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\01-Janeiro_24\Pole\Pedido 4500145691.pdf,2026-06-10T20:39:57,
Ibrac Condimentos,POLE,PEDIDO,2025-01-09,2025-01,2025,0001200240,Antioxidante#1670,202.0,58.05,11726.1,11726.1,0.0,0.0,,Pedido 4500165813.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\01-Janeiro_25\Pole\Pedido 4500165813.pdf,2026-06-10T20:39:57,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500147528.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\02-Fevereiro_24\Pole\Pedido 4500147528.pdf,2026-06-10T20:40:07,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500148263.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\02-Fevereiro_24\Pole\Pedido 4500148263.pdf,2026-06-10T20:40:07,
Ibrac Condimentos,POLE,PEDIDO,2024-02-29,2024-02,2024,0001200240,Antioxidante #1670,126.0,58.05,7328.81,7328.81,0.0,0.0,,Pedido 4500148264.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\02-Fevereiro_24\Pole\Pedido 4500148264.pdf,2026-06-10T20:40:08,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500148265.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\02-Fevereiro_24\Pole\Pedido 4500148265.pdf,2026-06-10T20:40:08,
Ibrac Condimentos,POLE,PEDIDO,2024-02-29,2024-02,2024,0001200241,Condimento Frango CIF100,180.0,12.15,2187.0,2187.0,0.0,0.0,,Pedido 4500148266.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\02-Fevereiro_24\Pole\Pedido 4500148266.pdf,2026-06-10T20:40:09,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500148269.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\02-Fevereiro_24\Pole\Pedido 4500148269.pdf,2026-06-10T20:40:09,
Ibrac Condimentos,POLE,PEDIDO,2024-03-07,2024-03,2024,0001200262,Sal de Cura 792,300.0,7.28,2184.0,2184.0,0.0,0.0,,Pedido 4500148323.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\02-Fevereiro_24\Pole\Pedido 4500148323.pdf,2026-06-10T20:40:10,
Ibrac Condimentos,POLE,PEDIDO,2024-03-14,2024-03,2024,0001200014,Compacto Lanche Bovino,297.0,21.12,6272.64,6272.64,0.0,0.0,,Pedido 4500148331.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\02-Fevereiro_24\Pole\Pedido 4500148331.pdf,2026-06-10T20:40:10,
Ibrac Condimentos,POLE,PEDIDO,2024-03-21,2024-03,2024,0001200014,Compacto Lanche Bovino,297.0,21.12,6272.64,6272.64,0.0,0.0,,pedido 4500149508.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\03-Março_24\Pole\pedido 4500149508.pdf,2026-06-10T20:40:12,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500149513.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\03-Março_24\Pole\Pedido 4500149513.pdf,2026-06-10T20:40:12,
Ibrac Condimentos,POLE,PEDIDO,2024-03-21,2024-03,2024,0001200240,Antioxidante #1670,126.0,58.05,7328.81,7328.81,0.0,0.0,,Pedido 4500149514.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\03-Março_24\Pole\Pedido 4500149514.pdf,2026-06-10T20:40:13,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500149666.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\03-Março_24\Pole\Pedido 4500149666.pdf,2026-06-10T20:40:13,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500149667.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\03-Março_24\Pole\Pedido 4500149667.pdf,2026-06-10T20:40:14,
Ibrac Condimentos,POLE,PEDIDO,2024-03-14,2024-03,2024,0001200627,Mix de Pimenta #1948,120.0,20.9,2508.0,2508.0,0.0,0.0,,Pedido 4500149668.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\03-Março_24\Pole\Pedido 4500149668.pdf,2026-06-10T20:40:14,
Ibrac Condimentos,POLE,PEDIDO,2024-03-14,2024-03,2024,0001200628,Mix de Especiarias #7525,320.0,59.8,19136.0,19136.0,0.0,0.0,,Pedido 4500149669.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\03-Março_24\Pole\Pedido 4500149669.pdf,2026-06-10T20:40:15,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500149670.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\03-Março_24\Pole\Pedido 4500149670.pdf,2026-06-10T20:40:16,
Ibrac Condimentos,POLE,PEDIDO,2024-03-28,2024-03,2024,0001200241,Condimento Frango CIF100,200.0,12.15,2430.0,2430.0,0.0,0.0,,Pedido 4500149676.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\03-Março_24\Pole\Pedido 4500149676.pdf,2026-06-10T20:40:17,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500149677.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\03-Março_24\Pole\Pedido 4500149677.pdf,2026-06-10T20:40:19,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500149678.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\03-Março_24\Pole\Pedido 4500149678.pdf,2026-06-10T20:40:22,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500149679.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\03-Março_24\Pole\Pedido 4500149679.pdf,2026-06-10T20:40:23,
Ibrac Condimentos,POLE,PEDIDO,2024-03-28,2024-03,2024,0001200262,Sal de Cura 792,380.0,7.28,2766.4,2766.4,0.0,0.0,,Pedido 4500149852.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\03-Março_24\Pole\Pedido 4500149852.pdf,2026-06-10T20:40:25,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,4500151641.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\04-Abril_24\Pole\4500151641.pdf,2026-06-10T20:40:32,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500151302 Ibrac - Antioxidante 1670.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\04-Abril_24\Pole\Pedido 4500151302 Ibrac - Antioxidante 1670.pdf,2026-06-10T20:40:43,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500151304 Ibrac - Acordini.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\04-Abril_24\Pole\Pedido 4500151304 Ibrac - Acordini.pdf,2026-06-10T20:40:52,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500151305 Ibrac - Aroma Carne Gre.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\04-Abril_24\Pole\Pedido 4500151305 Ibrac - Aroma Carne Gre.pdf,2026-06-10T20:41:05,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500151306 Ibrac - Mix de Pimenta.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\04-Abril_24\Pole\Pedido 4500151306 Ibrac - Mix de Pimenta.pdf,2026-06-10T20:41:18,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500151307 Ibrac - Mix Especiarias 7525.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\04-Abril_24\Pole\Pedido 4500151307 Ibrac - Mix Especiarias 7525.pdf,2026-06-10T20:41:34,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500151308 Ibrac - Proteina.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\04-Abril_24\Pole\Pedido 4500151308 Ibrac - Proteina.pdf,2026-06-10T20:41:45,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500151352 Cori - Bacsteril 103.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\04-Abril_24\Pole\Pedido 4500151352 Cori - Bacsteril 103.pdf,2026-06-10T20:41:54,
Ibrac Condimentos,FUZZARO,PEDIDO,2024-06-03,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,FUZARO 118553-001.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\05-Maio_24\Fuzzaro\FUZARO 118553-001.pdf,2026-06-10T20:41:59,
Ibrac Condimentos,POLE,PEDIDO,2024-05-09,2024-05,2024,0001200241,Condimento Frango CIF100,260.0,12.15,3159.0,3159.0,0.0,0.0,,Pedido 4500151670.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\05-Maio_24\Pole\Pedido 4500151670.pdf,2026-06-10T20:42:07,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500151671.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\05-Maio_24\Pole\Pedido 4500151671.pdf,2026-06-10T20:42:07,
Ibrac Condimentos,POLE,PEDIDO,2024-05-09,2024-05,2024,0001200238,Mix para cobertura #1004,100.0,45.89,4589.0,4589.0,0.0,0.0,,Pedido 4500151672.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\05-Maio_24\Pole\Pedido 4500151672.pdf,2026-06-10T20:42:08,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500152588.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\05-Maio_24\Pole\Pedido 4500152588.pdf,2026-06-10T20:42:08,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500153045.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\05-Maio_24\Pole\Pedido 4500153045.pdf,2026-06-10T20:42:09,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500153046.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\05-Maio_24\Pole\Pedido 4500153046.pdf,2026-06-10T20:42:10,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500153047.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\05-Maio_24\Pole\Pedido 4500153047.pdf,2026-06-10T20:42:11,
Ibrac Condimentos,POLE,PEDIDO,2024-06-06,2024-06,2024,0001200014,Compacto Lanche Bovino,459.0,19.31,8863.29,8863.29,0.0,0.0,,Pedido 4500153079.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\05-Maio_24\Pole\Pedido 4500153079.pdf,2026-06-10T20:42:11,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500154051.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\05-Maio_24\Pole\Pedido 4500154051.pdf,2026-06-10T20:42:12,
Ibrac Condimentos,POLE,PEDIDO,2024-06-13,2024-06,2024,0001200241,Condimento Frango CIF100,240.0,12.15,2916.0,2916.0,0.0,0.0,,Pedido 4500154115.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\05-Maio_24\Pole\Pedido 4500154115.pdf,2026-06-10T20:42:12,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500154533.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\06-Junho_24\Pole\Pedido 4500154533.pdf,2026-06-10T20:42:15,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500154534.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\06-Junho_24\Pole\Pedido 4500154534.pdf,2026-06-10T20:42:16,
Ibrac Condimentos,POLE,PEDIDO,2024-06-27,2024-06,2024,0001200014,Compacto Lanche Bovino,648.0,19.31,12512.88,12512.88,0.0,0.0,,Pedido 4500154546.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\06-Junho_24\Pole\Pedido 4500154546.pdf,2026-06-10T20:42:16,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500154547.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\06-Junho_24\Pole\Pedido 4500154547.pdf,2026-06-10T20:42:17,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500154548.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\06-Junho_24\Pole\Pedido 4500154548.pdf,2026-06-10T20:42:17,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500154549.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\06-Junho_24\Pole\Pedido 4500154549.pdf,2026-06-10T20:42:18,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500154551.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\06-Junho_24\Pole\Pedido 4500154551.pdf,2026-06-10T20:42:19,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500154552.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\06-Junho_24\Pole\Pedido 4500154552.pdf,2026-06-10T20:42:19,
Ibrac Condimentos,POLE,PEDIDO,,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,Pedido 4500154553.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\06-Junho_24\Pole\Pedido 4500154553.pdf,2026-06-10T20:42:20,
Ibrac Condimentos,POLE,PEDIDO,2024-07-04,2024-07,2024,0001200241,Condimento Frango CIF100,300.0,13.12,3936.0,3936.0,0.0,0.0,,Pedido 4500154554.pdf,C:\Users\Usuário\OneDrive\Rinaldo Docs\Projeto Ibrac\1-Pedidos\2024\06-Junho_24\Pole\Pedido 4500154554.pdf,2026-06-10T20:42:20,
